workclass,education,marital-status,occupation,relationship,race,sex,native-country,output
?,5th-6th,Never-married,Tech-support,Not-in-family,White,Female,Taiwan,Tru
Without-pay,Doctorate,Divorced,Other-service,Not-in-family,White,Female,Dominican-Republic,Tru
Self-emp-not-inc,11th,Never-married,Prof-specialty,Other-relative,White,Female,Cambodia,Tru
State-gov,7th-8th,Never-married,Sales,Other-relative,Amer-Indian-Eskimo,Female,Puerto-Rico,Fal
?,9th,Separated,Handlers-cleaners,Unmarried,White,Male,Vietnam,Tru
Self-emp-not-inc,5th-6th,Never-married,Craft-repair,Other-relative,White,Male,Yugoslavia,Fal
Self-emp-inc,Masters,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Female,England,Fal
Never-worked,5th-6th,Married-AF-spouse,Sales,Own-child,White,Female,Canada,Fal
State-gov,Preschool,Married-civ-spouse,Sales,Other-relative,White,Male,Hong,Tru
?,10th,Never-married,Handlers-cleaners,Own-child,White,Male,Mexico,Fal
Local-gov,Assoc-voc,Married-civ-spouse,Tech-support,Own-child,Amer-Indian-Eskimo,Male,El-Salvador,Tru
Self-emp-not-inc,Preschool,Married-spouse-absent,Handlers-cleaners,Own-child,White,Male,South,Fal
Without-pay,11th,Married-civ-spouse,Exec-managerial,Unmarried,White,Female,Trinadad&Tobago,Fal
?,11th,Married-AF-spouse,Transport-moving,Other-relative,White,Female,Trinadad&Tobago,Fal
Without-pay,Doctorate,Never-married,Handlers-cleaners,Other-relative,White,Female,Poland,Fal
State-gov,9th,Never-married,Armed-Forces,Wife,White,Female,Scotland,Tru
State-gov,5th-6th,Never-married,Armed-Forces,Husband,White,Male,El-Salvador,Fal
Self-emp-inc,9th,Married-spouse-absent,Tech-support,Husband,Other,Male,Hong,Fal
Self-emp-inc,Doctorate,Married-spouse-absent,Sales,Unmarried,Asian-Pac-Islander,Female,Poland,Fal
Never-worked,9th,Married-civ-spouse,Protective-serv,Not-in-family,White,Female,Greece,Tru
State-gov,9th,Married-spouse-absent,Prof-specialty,Husband,Amer-Indian-Eskimo,Female,Yugoslavia,Tru
State-gov,7th-8th,Never-married,Sales,Own-child,White,Male,China,Fal
Self-emp-inc,10th,Never-married,Transport-moving,Other-relative,Other,Female,Trinadad&Tobago,Fal
Never-worked,11th,Never-married,Exec-managerial,Own-child,White,Female,United-States,Fal
Federal-gov,11th,Separated,?,Other-relative,Amer-Indian-Eskimo,Male,Puerto-Rico,Tru
State-gov,5th-6th,Never-married,Other-service,Not-in-family,White,Male,England,Fal
Self-emp-not-inc,5th-6th,Married-AF-spouse,Sales,Other-relative,White,Male,Germany,Fal
State-gov,10th,Married-civ-spouse,Other-service,Own-child,Amer-Indian-Eskimo,Female,Taiwan,Tru
State-gov,Doctorate,Never-married,Exec-managerial,Other-relative,White,Female,Yugoslavia,Fal
Federal-gov,10th,Married-spouse-absent,Handlers-cleaners,Own-child,White,Female,England,Tru
?,9th,Never-married,Sales,Own-child,White,Female,Portugal,Tru
Self-emp-not-inc,Some-college,Never-married,Other-service,Other-relative,White,Male,China,Tru
State-gov,Preschool,Never-married,Prof-specialty,Other-relative,White,Female,Haiti,Fal
?,Assoc-voc,Never-married,Adm-clerical,Husband,Amer-Indian-Eskimo,Female,Hong,Fal
Self-emp-inc,9th,Married-spouse-absent,Tech-support,Own-child,Other,Male,Hong,Tru
State-gov,10th,Never-married,Prof-specialty,Own-child,White,Male,Scotland,Fal
State-gov,10th,Married-AF-spouse,Sales,Own-child,White,Female,Hong,Fal
State-gov,11th,Widowed,Craft-repair,Other-relative,White,Male,Dominican-Republic,Fal
Never-worked,9th,Never-married,Handlers-cleaners,Own-child,White,Male,India,Fal
State-gov,Preschool,Married-AF-spouse,Machine-op-inspct,Wife,White,Female,Scotland,Tru
Federal-gov,10th,Widowed,?,Wife,White,Male,Honduras,Tru
Without-pay,9th,Married-spouse-absent,Sales,Other-relative,Amer-Indian-Eskimo,Male,Hong,Fal
?,9th,Divorced,Sales,Husband,White,Female,Portugal,Fal
Federal-gov,5th-6th,Divorced,Tech-support,Not-in-family,Other,Female,Japan,Fal
Without-pay,10th,Married-spouse-absent,Sales,Own-child,Amer-Indian-Eskimo,Female,Puerto-Rico,Fal
?,9th,Never-married,?,Wife,White,Male,South,Tru
State-gov,Assoc-voc,Separated,Handlers-cleaners,Other-relative,Other,Female,India,Fal
State-gov,Assoc-voc,Married-spouse-absent,Other-service,Own-child,White,Male,El-Salvador,Fal
State-gov,Doctorate,Married-spouse-absent,?,Husband,Black,Male,China,Fal
State-gov,Preschool,Never-married,Sales,Wife,White,Male,England,Fal
Local-gov,9th,Never-married,Protective-serv,Other-relative,Other,Male,Mexico,Tru
Self-emp-not-inc,9th,Married-AF-spouse,?,Wife,White,Female,Jamaica,Fal
State-gov,11th,Never-married,Sales,Own-child,Other,Male,Yugoslavia,Fal
Local-gov,Assoc-acdm,Never-married,Priv-house-serv,Own-child,Other,Male,Ireland,Fal
?,10th,Married-civ-spouse,Other-service,Own-child,White,Female,Dominican-Republic,Tru
?,12th,Married-spouse-absent,Prof-specialty,Other-relative,White,Female,Jamaica,Tru
?,Assoc-voc,Married-civ-spouse,?,Not-in-family,White,Male,Canada,Fal
Federal-gov,11th,Married-civ-spouse,Sales,Not-in-family,Other,Male,Ireland,Fal
?,9th,Never-married,Machine-op-inspct,Own-child,Black,Male,Trinadad&Tobago,Tru
State-gov,Preschool,Married-AF-spouse,Protective-serv,Other-relative,Other,Male,Mexico,Fal
?,9th,Never-married,Farming-fishing,Own-child,White,Female,Yugoslavia,Fal
Private,11th,Married-AF-spouse,Other-service,Other-relative,White,Female,Nicaragua,Fal
?,Masters,Married-civ-spouse,Sales,Other-relative,Other,Female,Guatemala,Fal
Self-emp-inc,Preschool,Never-married,Sales,Own-child,White,Female,England,Fal
Self-emp-not-inc,10th,Never-married,Sales,Wife,Other,Male,Dominican-Republic,Fal
?,Some-college,Married-AF-spouse,?,Husband,Other,Female,England,Fal
Never-worked,10th,Married-civ-spouse,Priv-house-serv,Own-child,White,Female,Iran,Tru
Self-emp-not-inc,11th,Married-AF-spouse,?,Own-child,White,Female,Iran,Fal
Private,9th,Married-spouse-absent,Protective-serv,Wife,White,Male,Mexico,Tru
Without-pay,9th,Married-spouse-absent,Handlers-cleaners,Wife,Asian-Pac-Islander,Female,Mexico,Fal
Self-emp-inc,7th-8th,Married-civ-spouse,Machine-op-inspct,Other-relative,White,Male,Portugal,Fal
State-gov,Preschool,Married-spouse-absent,Sales,Not-in-family,Other,Male,China,Fal
Never-worked,Doctorate,Never-married,Handlers-cleaners,Own-child,Black,Male,Ireland,Fal
State-gov,11th,Married-AF-spouse,Exec-managerial,Other-relative,White,Male,Peru,Fal
Local-gov,11th,Never-married,Farming-fishing,Other-relative,White,Female,Peru,Fal
Private,Some-college,Married-civ-spouse,Sales,Husband,White,Female,Canada,Fal
Local-gov,10th,Married-civ-spouse,?,Own-child,White,Male,Italy,Fal
State-gov,Assoc-acdm,Married-civ-spouse,Sales,Other-relative,White,Male,Yugoslavia,Fal
Local-gov,Assoc-voc,Married-civ-spouse,Adm-clerical,Other-relative,White,Female,Iran,Fal
State-gov,5th-6th,Married-spouse-absent,Tech-support,Own-child,White,Male,Jamaica,Fal
Without-pay,9th,Never-married,?,Other-relative,White,Female,Portugal,Fal
?,7th-8th,Married-spouse-absent,Protective-serv,Other-relative,Other,Male,India,Tru
Self-emp-not-inc,Preschool,Married-spouse-absent,Other-service,Own-child,White,Male,India,Fal
Private,9th,Married-civ-spouse,Handlers-cleaners,Unmarried,White,Male,Japan,Fal
Self-emp-inc,11th,Married-civ-spouse,Tech-support,Unmarried,White,Female,Haiti,Fal
Without-pay,Bachelors,Never-married,?,Other-relative,Other,Male,Nicaragua,Fal
Self-emp-inc,7th-8th,Divorced,Handlers-cleaners,Wife,White,Female,Mexico,Tru
?,Doctorate,Separated,Farming-fishing,Own-child,White,Female,Yugoslavia,Fal
Self-emp-not-inc,9th,Never-married,Priv-house-serv,Unmarried,Amer-Indian-Eskimo,Male,Iran,Tru
?,Doctorate,Married-civ-spouse,Farming-fishing,Not-in-family,Other,Male,Canada,Fal
State-gov,9th,Married-civ-spouse,?,Own-child,White,Female,Japan,Fal
Self-emp-inc,7th-8th,Married-civ-spouse,Exec-managerial,Own-child,Amer-Indian-Eskimo,Female,Taiwan,Fal
Local-gov,9th,Never-married,Priv-house-serv,Own-child,White,Female,Peru,Fal
State-gov,9th,Divorced,Sales,Other-relative,Other,Female,England,Fal
State-gov,10th,Married-AF-spouse,Handlers-cleaners,Not-in-family,White,Male,China,Fal
State-gov,9th,Separated,Sales,Other-relative,White,Female,China,Fal
Never-worked,Assoc-voc,Married-AF-spouse,Tech-support,Own-child,White,Female,El-Salvador,Fal
Local-gov,5th-6th,Married-civ-spouse,Sales,Other-relative,White,Female,England,Tru
Never-worked,Some-college,Married-AF-spouse,Farming-fishing,Unmarried,White,Female,Laos,Tru
Local-gov,7th-8th,Never-married,Prof-specialty,Own-child,White,Male,Iran,Fal
Self-emp-not-inc,11th,Married-AF-spouse,Machine-op-inspct,Other-relative,White,Female,Honduras,Fal
Never-worked,11th,Divorced,Handlers-cleaners,Own-child,White,Female,China,Fal
State-gov,Preschool,Married-civ-spouse,Sales,Own-child,White,Female,France,Fal
Private,9th,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Female,Iran,Fal
Federal-gov,Assoc-voc,Married-civ-spouse,Machine-op-inspct,Not-in-family,White,Male,Mexico,Tru
Without-pay,9th,Married-spouse-absent,Transport-moving,Other-relative,Other,Male,Cambodia,Fal
Without-pay,Preschool,Never-married,Sales,Wife,Amer-Indian-Eskimo,Female,China,Fal
Self-emp-not-inc,9th,Never-married,Sales,Own-child,Amer-Indian-Eskimo,Male,Puerto-Rico,Fal
Private,9th,Married-civ-spouse,?,Own-child,Other,Female,Hong,Fal
Local-gov,7th-8th,Married-spouse-absent,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Female,Philippines,Tru
Without-pay,10th,Married-civ-spouse,?,Not-in-family,White,Female,South,Fal
State-gov,Preschool,Separated,Other-service,Own-child,Amer-Indian-Eskimo,Male,Nicaragua,Fal
Private,11th,Never-married,Farming-fishing,Unmarried,Other,Male,Outlying-US(Guam-USVI-etc),Fal
?,Doctorate,Widowed,Machine-op-inspct,Not-in-family,Asian-Pac-Islander,Male,England,Fal
State-gov,11th,Never-married,Handlers-cleaners,Wife,White,Female,China,Fal
State-gov,Preschool,Married-spouse-absent,Sales,Other-relative,Asian-Pac-Islander,Male,Dominican-Republic,Tru
Federal-gov,11th,Separated,Priv-house-serv,Husband,White,Female,Iran,Fal
Never-worked,10th,Married-civ-spouse,Handlers-cleaners,Other-relative,White,Female,Dominican-Republic,Fal
Local-gov,10th,Married-civ-spouse,Sales,Own-child,Other,Female,Canada,Tru
Private,5th-6th,Married-spouse-absent,Farming-fishing,Other-relative,White,Male,Puerto-Rico,Fal
Federal-gov,7th-8th,Never-married,Farming-fishing,Husband,White,Male,Germany,Tru
Without-pay,Assoc-voc,Married-civ-spouse,Other-service,Own-child,White,Male,?,Tru
State-gov,Assoc-voc,Divorced,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Female,China,Fal
Federal-gov,5th-6th,Married-AF-spouse,?,Husband,White,Female,China,Fal
Self-emp-inc,11th,Married-AF-spouse,Sales,Other-relative,White,Male,Japan,Fal
Self-emp-inc,1st-4th,Married-spouse-absent,Protective-serv,Wife,Amer-Indian-Eskimo,Male,Mexico,Tru
State-gov,7th-8th,Divorced,Tech-support,Own-child,White,Male,Dominican-Republic,Fal
Self-emp-not-inc,11th,Married-spouse-absent,Tech-support,Own-child,White,Female,Ecuador,Fal
?,9th,Never-married,Sales,Own-child,White,Male,Puerto-Rico,Fal
State-gov,Doctorate,Divorced,Sales,Other-relative,White,Female,Honduras,Fal
Local-gov,10th,Never-married,Tech-support,Own-child,Amer-Indian-Eskimo,Male,China,Fal
Never-worked,10th,Separated,Sales,Unmarried,White,Female,Canada,Tru
Never-worked,12th,Married-AF-spouse,?,Own-child,White,Female,Puerto-Rico,Tru
State-gov,1st-4th,Married-spouse-absent,Sales,Unmarried,White,Female,Portugal,Fal
Without-pay,12th,Never-married,Handlers-cleaners,Not-in-family,White,Female,El-Salvador,Fal
Self-emp-not-inc,11th,Separated,Protective-serv,Not-in-family,Amer-Indian-Eskimo,Male,China,Fal
?,7th-8th,Married-spouse-absent,Transport-moving,Husband,Asian-Pac-Islander,Male,Hong,Fal
Without-pay,10th,Married-AF-spouse,?,Unmarried,Other,Male,China,Tru
Never-worked,Assoc-voc,Divorced,Prof-specialty,Unmarried,White,Male,Columbia,Fal
?,Preschool,Married-spouse-absent,Transport-moving,Unmarried,Other,Female,Greece,Fal
State-gov,11th,Married-civ-spouse,Handlers-cleaners,Own-child,Asian-Pac-Islander,Male,El-Salvador,Tru
Self-emp-not-inc,7th-8th,Married-AF-spouse,?,Other-relative,Amer-Indian-Eskimo,Female,Mexico,Fal
State-gov,10th,Married-civ-spouse,Prof-specialty,Not-in-family,White,Male,Yugoslavia,Tru
Never-worked,Preschool,Never-married,Sales,Own-child,White,Female,Yugoslavia,Fal
State-gov,10th,Separated,Sales,Not-in-family,Amer-Indian-Eskimo,Male,England,Fal
Without-pay,10th,Married-civ-spouse,Sales,Own-child,Amer-Indian-Eskimo,Female,Hong,Fal
Local-gov,9th,Never-married,?,Own-child,Black,Male,South,Tru
?,11th,Never-married,Handlers-cleaners,Own-child,White,Female,Yugoslavia,Fal
Private,5th-6th,Never-married,Other-service,Husband,Asian-Pac-Islander,Female,Japan,Fal
State-gov,9th,Separated,Other-service,Own-child,Other,Male,Canada,Fal
State-gov,9th,Married-civ-spouse,Tech-support,Own-child,Black,Female,Yugoslavia,Fal
State-gov,Preschool,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,Trinadad&Tobago,Fal
Without-pay,11th,Married-spouse-absent,Prof-specialty,Wife,White,Female,England,Fal
Self-emp-not-inc,11th,Married-civ-spouse,Exec-managerial,Other-relative,Amer-Indian-Eskimo,Female,El-Salvador,Fal
Never-worked,10th,Married-spouse-absent,Prof-specialty,Wife,Other,Female,Ecuador,Fal
State-gov,9th,Widowed,Tech-support,Unmarried,Other,Male,Portugal,Fal
State-gov,10th,Divorced,Exec-managerial,Other-relative,White,Female,Japan,Tru
?,1st-4th,Married-spouse-absent,Other-service,Not-in-family,White,Male,England,Fal
Federal-gov,Some-college,Married-spouse-absent,Machine-op-inspct,Not-in-family,Amer-Indian-Eskimo,Male,South,Fal
State-gov,10th,Never-married,Tech-support,Other-relative,White,Male,Yugoslavia,Fal
Federal-gov,9th,Married-civ-spouse,Sales,Other-relative,Black,Female,Canada,Fal
State-gov,Bachelors,Married-civ-spouse,Sales,Wife,Asian-Pac-Islander,Female,Yugoslavia,Tru
Federal-gov,Assoc-acdm,Married-spouse-absent,Sales,Own-child,Other,Female,Taiwan,Fal
Self-emp-not-inc,Doctorate,Never-married,Priv-house-serv,Not-in-family,White,Male,Canada,Tru
State-gov,9th,Married-spouse-absent,?,Own-child,Other,Male,Mexico,Tru
State-gov,12th,Married-AF-spouse,Other-service,Not-in-family,White,Male,China,Tru
Self-emp-not-inc,10th,Married-spouse-absent,Other-service,Own-child,White,Female,Yugoslavia,Fal
?,10th,Never-married,Protective-serv,Own-child,White,Male,Poland,Fal
Self-emp-inc,Preschool,Married-AF-spouse,Other-service,Wife,White,Female,United-States,Tru
State-gov,9th,Divorced,Handlers-cleaners,Own-child,White,Female,England,Fal
Federal-gov,10th,Married-civ-spouse,Handlers-cleaners,Own-child,White,Female,Yugoslavia,Fal
Federal-gov,5th-6th,Never-married,Armed-Forces,Other-relative,Amer-Indian-Eskimo,Female,China,Fal
State-gov,9th,Married-AF-spouse,Handlers-cleaners,Other-relative,Amer-Indian-Eskimo,Male,Canada,Fal
Federal-gov,7th-8th,Married-civ-spouse,?,Other-relative,White,Male,Cambodia,Fal
Self-emp-not-inc,Bachelors,Widowed,Prof-specialty,Wife,White,Female,Dominican-Republic,Tru
